te;ab;cd;ef;hij;k;kaz_name;rus_name;nn
116845105;11;68;45;105;2;Первомай а.;с.Первомайское;
116845400;11;68;45;400;2;Қаратөбе а.;с.Каратобинское;
116845500;11;68;45;500;2;Новопервомай а.;с.Новопервомайское;
116845600;11;68;45;600;2;Ошақ а.;с.Ошак;
116847000;11;68;47;000;2;Петров а.о.;Петровский с.о.;
116847100;11;68;47;100;2;Петровка а.;с.Петровка;
116847105;11;68;47;105;2;Новокавказское а.;с.Новокавказское;
116847200;11;68;47;200;2;Белое Озеро а.;с.Белое Озеро;
116847500;11;68;47;500;2;Қараадыр ст.;ст.Караадыр;
116849000;11;68;49;000;2;Пригородный а.о.;Пригородный с.о.;
116849100;11;68;49;100;2;Пригородное а.;с.Пригородное;
116849105;11;68;49;105;2;Баскөл а.;с.Басколь;
116849400;11;68;49;400;2;Камышенка а.;с.Камышенка;
116855000;11;68;55;000;2;Раевский а.о.;Раевский с.о.;
116855100;11;68;55;100;2;Раевка а.;с.Раевка;
116855300;11;68;55;300;2;Гуляйполе а.;с.Гуляйполе;
116855400;11;68;55;400;2;Егемен а.;с.Егемен;
116855500;11;68;55;500;2;Новографское а.;с.Новографское;
117000000;11;70;00;000;4;Бурабай ауданы;Бурабайский район;08
117020000;11;70;20;000;1;Щучинск қ.ә.;Щучинская г.а.;
117020100;11;70;20;100;1;Щучинск қ.;г.Щучинск;
117033000;11;70;33;000;2;Абылай хан а.о.;Абылайхановский с.о.;
117033100;11;70;33;100;2;Қызылағаш а.;с.Кызылагаш;
117033109;11;70;33;109;2;Мезгілсор а.;с.Мезгильсор;
117033300;11;70;33;300;2;Ақылбай а.;с.Акылбай;
117033305;11;70;33;305;2;Баянбай а.;с.Баянбай;
117033600;11;70;33;600;2;Қарабауыр а.;с.Карабауыр;
117033605;11;70;33;605;2;Көне Қарабауыр а.;с.Старый Карабаур;
117033800;11;70;33;800;2;Озерное а.;с.Озерное;
117033805;11;70;33;805;2;Жанқара а.;с.Жанкара;
117035000;11;70;35;000;2;Бурабай к.ә.;Боровская п.а.;
117035100;11;70;35;100;2;Бурабай к.;п.Бурабай;
117035300;11;70;35;300;2;Оқжетпес а.;с.Окжетпес;
117035500;11;70;35;500;2;Сарыбұлақ а.;с.Сарыбулак;
117037000;11;70;37;000;2;Веденов а.о.;Веденовский с.о.;
117037100;11;70;37;100;2;Веденовка а.;с.Веденовка;
117037103;11;70;37;103;2;Қосалқыстанса;Подстанция;
117037400;11;70;37;400;2;Қарабұлақ а.;с.Карабулак;
117037405;11;70;37;405;2;Крупское а.;с.Крупское;
117049000;11;70;49;000;2;Зеленобор а.о.;Зеленоборский с.о.;
117049100;11;70;49;100;2;Зеленый Бор а.;с.Зеленый Бор;
117049105;11;70;49;105;2;Бақша 2;Огород 2;
117049109;11;70;49;109;2;Подхоз а.;с.Подхоз;
117049180;11;70;49;180;2;Жаңаталап а.;с.Жанаталап;
117049200;11;70;49;200;2;Молбаза а.;с.Молбаза;
117049500;11;70;49;500;2;Қымызынай а.;с.Кумызынай;
117049600;11;70;49;600;2;Мәдениет а.;с.Мадениет;
117049700;11;70;49;700;2;Наурызбай батыр а.;с.Наурызбай батыра;
117049702;11;70;49;702;2;Айқабақ а.;с.Айгабак;
117049703;11;70;49;703;2;Бидайық а.;с.Бидайык;
117051000;11;70;51;000;2;Златополье а.о.;Златопольский с.о.;
